flight,airline_id,source_city_id,destination_city_id,stop_id,class_id,departure_time,arrival_time,duration,days_left,price
6.00E-135,5,4,2,2,1,Morning,Night,9.75,26,7959
UK-706,3,4,2,2,1,Morning,Evening,8.08,26,8579
UK-706,3,4,2,2,1,Morning,Night,12.33,26,8651
AI-743,6,4,2,3,1,Morning,Evening,10.08,26,8440
AI-743,6,4,2,3,1,Morning,Night,11.33,26,8440
AI-743,6,4,2,3,1,Morning,Night,11.67,26,8440
AI-743,6,4,2,3,1,Morning,Night,12.25,26,8440
AI-743,6,4,2,3,1,Morning,Morning,23.17,26,8440
AI-743,6,4,2,3,1,Morning,Morning,24.25,26,8440
UK-706,3,4,2,2,1,Morning,Night,10.0,26,9807
AI-765,6,4,2,2,1,Evening,Evening,23.08,26,9631
AI-402,6,4,2,2,1,Morning,Evening,30.0,26,10199
AI-763,6,4,2,2,1,Early_Morning,Evening,33.42,26,10199
UK-706,3,4,2,2,1,Morning,Night,11.33,26,11179
UK-706,3,4,2,2,1,Morning,Morning,25.25,26,12440
SG-4027,1,4,2,2,1,Morning,Evening,8.67,26,12308
UK-706,3,4,2,2,1,Morning,Night,11.33,26,14193
I5-1563,2,4,2,3,1,Evening,Early_Morning,11.5,27,3379
AI-676,6,4,2,1,1,Morning,Afternoon,2.75,27,3723
I5-830,2,4,2,2,1,Night,Early_Morning,6.92,27,3727
I5-588,2,4,2,2,1,Afternoon,Night,7.08,27,3727
I5-991,2,4,2,2,1,Evening,Late_Night,8.33,27,3727
I5-2991,2,4,2,2,1,Night,Early_Morning,9.67,27,3727
I5-547,2,4,2,2,1,Evening,Early_Morning,10.58,27,3727
I5-2473,2,4,2,2,1,Morning,Night,10.75,27,3727
I5-588,2,4,2,2,1,Afternoon,Late_Night,11.08,27,3727
I5-582,2,4,2,3,1,Morning,Night,13.17,27,3727
I5-552,2,4,2,2,1,Early_Morning,Night,14.58,27,3727
I5-2473,2,4,2,2,1,Morning,Late_Night,14.75,27,3727
I5-991,2,4,2,2,1,Evening,Early_Morning,15.0,27,3727
UK-772,3,4,2,1,1,Morning,Afternoon,2.58,27,4499
UK-774,3,4,2,1,1,Night,Night,2.92,27,4499
AI-526,6,4,2,2,1,Evening,Night,4.92,27,4169
AI-526,6,4,2,2,1,Evening,Morning,14.67,27,4169
AI-773,6,4,2,1,1,Evening,Night,2.83,27,4253
UK-776,3,4,2,1,1,Evening,Night,2.75,27,4762
G8-512,4,4,2,1,1,Early_Morning,Early_Morning,2.83,27,4499
6.00E-139,5,4,2,1,1,Early_Morning,Morning,2.83,27,4499
G8-7562,4,4,2,1,1,Afternoon,Afternoon,2.83,27,4499
G8-519,4,4,2,1,1,Evening,Night,2.83,27,4499
6E-6087,5,4,2,1,1,Evening,Night,2.83,27,4499
6E-318,5,4,2,1,1,Late_Night,Early_Morning,2.92,27,4499
6E-6214,5,4,2,1,1,Morning,Afternoon,2.92,27,4499
6E-6965,5,4,2,1,1,Afternoon,Evening,3.0,27,4499
6E-5327,5,4,2,1,1,Evening,Night,3.08,27,4499
6E-6513,5,4,2,1,1,Morning,Afternoon,3.17,27,4499
6E-7623,5,4,2,2,1,Early_Morning,Afternoon,8.75,27,4743
AI-9745,6,4,2,2,1,Morning,Evening,5.83,27,4846
AI-9720,6,4,2,2,1,Early_Morning,Evening,9.67,27,4846
6E-6172,5,4,2,2,1,Night,Early_Morning,8.42,27,4912
6E-6172,5,4,2,2,1,Night,Morning,10.75,27,4912
6E-6488,5,4,2,2,1,Morning,Night,11.33,27,5337
SG-242,1,4,2,1,1,Morning,Afternoon,2.75,27,5017
SG-489,1,4,2,1,1,Night,Late_Night,2.83,27,5017
AI-402,6,4,2,2,1,Morning,Evening,7.58,27,5102
AI-402,6,4,2,2,1,Morning,Evening,9.58,27,5102
AI-402,6,4,2,2,1,Morning,Night,10.83,27,5102
AI-763,6,4,2,2,1,Early_Morning,Evening,11.0,27,5102
AI-402,6,4,2,2,1,Morning,Night,11.17,27,5102
AI-402,6,4,2,2,1,Morning,Night,11.75,27,5102
AI-770,6,4,2,2,1,Night,Morning,12.58,27,5102
AI-763,6,4,2,2,1,Early_Morning,Evening,13.0,27,5102
AI-770,6,4,2,2,1,Night,Morning,13.67,27,5102
AI-763,6,4,2,2,1,Early_Morning,Night,14.25,27,5102
AI-763,6,4,2,2,1,Early_Morning,Night,14.58,27,5102
AI-770,6,4,2,2,1,Night,Morning,14.75,27,5102
AI-763,6,4,2,2,1,Early_Morning,Night,15.17,27,5102
AI-770,6,4,2,2,1,Night,Afternoon,16.33,27,5102
AI-424,6,4,2,2,1,Afternoon,Morning,19.58,27,5102
AI-424,6,4,2,2,1,Afternoon,Morning,20.67,27,5102
AI-770,6,4,2,2,1,Night,Evening,21.5,27,5102
AI-424,6,4,2,2,1,Afternoon,Morning,21.75,27,5102
AI-424,6,4,2,2,1,Afternoon,Afternoon,23.33,27,5102
AI-770,6,4,2,2,1,Night,Evening,23.5,27,5102
AI-424,6,4,2,2,1,Afternoon,Evening,28.5,27,5102
AI-424,6,4,2,2,1,Afternoon,Evening,30.5,27,5102
6E-6488,5,4,2,2,1,Morning,Evening,4.67,27,5337
SG-8264,1,4,2,2,1,Night,Morning,10.75,27,5339
SG-8264,1,4,2,2,1,Night,Morning,11.67,27,5339
SG-8130,1,4,2,2,1,Early_Morning,Night,15.0,27,5339
SG-8130,1,4,2,2,1,Early_Morning,Night,16.0,27,5339
SG-8264,1,4,2,2,1,Night,Night,23.17,27,5339
SG-8264,1,4,2,2,1,Night,Night,24.17,27,5339
SG-8130,1,4,2,2,1,Early_Morning,Morning,26.58,27,5339
SG-8130,1,4,2,2,1,Early_Morning,Morning,27.5,27,5339
G8-792,4,4,2,2,1,Evening,Night,7.17,27,5507
G8-789,4,4,2,2,1,Morning,Night,11.5,27,5507
G8-789,4,4,2,2,1,Morning,Night,12.67,27,5507
G8-792,4,4,2,2,1,Evening,Early_Morning,14.58,27,5507
G8-789,4,4,2,2,1,Morning,Night,14.75,27,5507
G8-704,4,4,2,2,1,Evening,Night,6.5,27,5520
6E-496,5,4,2,2,1,Early_Morning,Afternoon,5.42,27,5605
6E-496,5,4,2,2,1,Early_Morning,Evening,9.75,27,5605
SG-3839,1,4,2,2,1,Evening,Afternoon,19.25,27,5715
UK-720,3,4,2,2,1,Early_Morning,Afternoon,5.42,27,6067
UK-706,3,4,2,2,1,Morning,Evening,6.25,27,6067
UK-778,3,4,2,2,1,Afternoon,Night,6.67,27,6067
UK-720,3,4,2,2,1,Early_Morning,Afternoon,6.83,27,6067
UK-706,3,4,2,2,1,Morning,Evening,7.42,27,6067
UK-778,3,4,2,2,1,Afternoon,Night,7.5,27,6067
UK-720,3,4,2,2,1,Early_Morning,Afternoon,7.83,27,6067
UK-778,3,4,2,2,1,Afternoon,Night,8.5,27,6067
UK-706,3,4,2,2,1,Morning,Evening,8.83,27,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,9.33,27,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,10.5,27,6067
UK-708,3,4,2,2,1,Night,Early_Morning,11.5,27,6067
UK-706,3,4,2,2,1,Morning,Night,11.75,27,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,11.92,27,6067
UK-706,3,4,2,2,1,Morning,Night,12.58,27,6067
UK-738,3,4,2,2,1,Evening,Early_Morning,13.17,27,6067
UK-706,3,4,2,2,1,Morning,Night,13.58,27,6067
UK-708,3,4,2,2,1,Night,Morning,14.75,27,6067
UK-720,3,4,2,2,1,Early_Morning,Night,14.83,27,6067
UK-708,3,4,2,2,1,Night,Morning,15.17,27,6067
UK-720,3,4,2,2,1,Early_Morning,Night,15.67,27,6067
UK-708,3,4,2,2,1,Night,Afternoon,16.17,27,6067
UK-738,3,4,2,2,1,Evening,Morning,16.42,27,6067
UK-778,3,4,2,2,1,Afternoon,Early_Morning,16.58,27,6067
UK-720,3,4,2,2,1,Early_Morning,Night,16.67,27,6067
UK-738,3,4,2,2,1,Evening,Morning,16.83,27,6067
UK-708,3,4,2,2,1,Night,Afternoon,17.58,27,6067
UK-738,3,4,2,2,1,Evening,Afternoon,17.83,27,6067
UK-708,3,4,2,2,1,Night,Afternoon,18.58,27,6067
UK-738,3,4,2,2,1,Evening,Afternoon,19.25,27,6067
UK-708,3,4,2,2,1,Night,Evening,20.08,27,6067
UK-738,3,4,2,2,1,Evening,Afternoon,20.25,27,6067
UK-708,3,4,2,2,1,Night,Evening,21.25,27,6067
UK-738,3,4,2,2,1,Evening,Evening,21.75,27,6067
UK-708,3,4,2,2,1,Night,Evening,22.67,27,6067
UK-738,3,4,2,2,1,Evening,Evening,22.92,27,6067
UK-738,3,4,2,2,1,Evening,Evening,24.33,27,6067
G8-7560,4,4,2,2,1,Afternoon,Night,6.17,27,5790
G8-7560,4,4,2,2,1,Afternoon,Night,7.33,27,5790
G8-7560,4,4,2,2,1,Afternoon,Night,9.42,27,5790
G8-227,4,4,2,2,1,Early_Morning,Afternoon,6.83,27,5888
G8-102,4,4,2,2,1,Afternoon,Night,6.83,27,5888
G8-102,4,4,2,2,1,Afternoon,Night,7.58,27,5888
G8-102,4,4,2,2,1,Afternoon,Night,8.92,27,5888
G8-227,4,4,2,2,1,Early_Morning,Afternoon,9.58,27,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,10.58,27,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,11.25,27,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,11.58,27,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,13.08,27,5888
G8-102,4,4,2,2,1,Afternoon,Early_Morning,13.92,27,5888
G8-227,4,4,2,2,1,Early_Morning,Night,15.17,27,5888
G8-227,4,4,2,2,1,Early_Morning,Night,15.92,27,5888
AI-770,6,4,2,2,1,Night,Afternoon,19.33,27,6179
AI-424,6,4,2,2,1,Afternoon,Afternoon,26.33,27,6179
SG-732,1,4,2,2,1,Afternoon,Night,7.92,27,6276
SG-387,1,4,2,2,1,Night,Morning,10.67,27,6276
SG-732,1,4,2,2,1,Afternoon,Morning,16.42,27,6276
SG-387,1,4,2,2,1,Night,Night,26.17,27,6276
6E-6917,5,4,2,2,1,Afternoon,Night,6.58,27,6676
UK-778,3,4,2,2,1,Afternoon,Night,5.92,27,6711
UK-706,3,4,2,2,1,Morning,Night,9.83,27,6711
UK-706,3,4,2,2,1,Morning,Night,11.0,27,6711
UK-720,3,4,2,2,1,Early_Morning,Night,12.92,27,6711
UK-708,3,4,2,2,1,Night,Morning,13.33,27,6711
UK-720,3,4,2,2,1,Early_Morning,Night,14.08,27,6711
UK-738,3,4,2,2,1,Evening,Morning,15.0,27,6711
AI-765,6,4,2,2,1,Night,Morning,11.33,27,6368
6E-7561,5,4,2,2,1,Early_Morning,Evening,9.17,27,6533
SG-337,1,4,2,2,1,Morning,Night,14.58,27,6590
SG-337,1,4,2,2,1,Morning,Morning,25.33,27,6590
6E-893,5,4,2,2,1,Morning,Evening,7.5,27,6630
6E-893,5,4,2,2,1,Morning,Evening,10.17,27,6630
6E-893,5,4,2,2,1,Morning,Night,11.67,27,6630
AI-765,6,4,2,2,1,Night,Evening,20.33,27,6631
AI-770,6,4,2,2,1,Night,Night,26.92,27,6786
AI-424,6,4,2,2,1,Afternoon,Night,33.92,27,6786
AI-402,6,4,2,2,1,Morning,Night,37.0,27,6786
AI-763,6,4,2,2,1,Early_Morning,Night,40.42,27,6786
6E-6021,5,4,2,2,1,Afternoon,Evening,5.33,27,7012
6E-6021,5,4,2,2,1,Afternoon,Night,6.83,27,7012
6E-6021,5,4,2,2,1,Afternoon,Night,9.5,27,7012
G8-537,4,4,2,2,1,Evening,Night,5.0,27,7958
G8-537,4,4,2,2,1,Evening,Late_Night,9.58,27,7958
G8-537,4,4,2,2,1,Evening,Morning,16.25,27,7958
6E-7175,5,4,2,2,1,Afternoon,Night,7.33,27,7959
6E-375,5,4,2,2,1,Early_Morning,Evening,9.5,27,7959
UK-706,3,4,2,2,1,Morning,Evening,8.08,27,8579
AI-770,6,4,2,2,1,Night,Evening,19.92,27,8478
AI-424,6,4,2,2,1,Afternoon,Evening,26.92,27,8478
AI-402,6,4,2,2,1,Morning,Evening,30.0,27,8478
AI-763,6,4,2,2,1,Early_Morning,Evening,33.42,27,8478
UK-706,3,4,2,2,1,Morning,Night,11.33,27,9719
UK-706,3,4,2,2,1,Morning,Night,10.0,27,9807
UK-706,3,4,2,2,1,Morning,Night,10.5,27,9807
AI-573,6,4,2,2,1,Evening,Morning,14.33,27,9711
UK-706,3,4,2,2,1,Morning,Morning,25.25,27,12440
SG-4027,1,4,2,2,1,Morning,Evening,8.67,27,12308
UK-706,3,4,2,2,1,Morning,Night,11.33,27,12732
I5-830,2,4,2,2,1,Night,Early_Morning,6.92,28,3379
I5-588,2,4,2,2,1,Afternoon,Night,7.08,28,3379
I5-991,2,4,2,2,1,Evening,Late_Night,8.33,28,3379
I5-2991,2,4,2,2,1,Night,Early_Morning,9.67,28,3379
I5-547,2,4,2,2,1,Evening,Early_Morning,10.58,28,3379
I5-2473,2,4,2,2,1,Morning,Night,10.92,28,3379
I5-588,2,4,2,2,1,Afternoon,Late_Night,11.08,28,3379
I5-1563,2,4,2,3,1,Evening,Early_Morning,11.5,28,3379
I5-582,2,4,2,3,1,Morning,Night,13.17,28,3379
I5-552,2,4,2,2,1,Early_Morning,Night,14.58,28,3379
I5-2473,2,4,2,2,1,Morning,Late_Night,14.92,28,3379
I5-991,2,4,2,2,1,Evening,Early_Morning,15.0,28,3379
AI-732,6,4,2,2,1,Afternoon,Evening,4.83,28,3381
AI-676,6,4,2,1,1,Morning,Afternoon,2.75,28,3723
AI-773,6,4,2,1,1,Evening,Night,2.83,28,3723
UK-772,3,4,2,1,1,Morning,Afternoon,2.58,28,4499
UK-776,3,4,2,1,1,Evening,Night,2.75,28,4499
UK-774,3,4,2,1,1,Night,Night,2.92,28,4499
AI-526,6,4,2,2,1,Evening,Night,4.92,28,4169
G8-512,4,4,2,1,1,Early_Morning,Early_Morning,2.83,28,4499
G8-7562,4,4,2,1,1,Afternoon,Afternoon,2.83,28,4499
G8-519,4,4,2,1,1,Evening,Night,2.83,28,4499
6E-6214,5,4,2,1,1,Morning,Afternoon,3.0,28,4499
6E-6965,5,4,2,1,1,Afternoon,Evening,3.0,28,4499
6E-5327,5,4,2,1,1,Evening,Night,3.0,28,4499
6.00E-139,5,4,2,1,1,Early_Morning,Morning,3.17,28,4499
6E-6513,5,4,2,1,1,Morning,Afternoon,3.17,28,4499
6.00E-282,5,4,2,3,1,Afternoon,Evening,6.83,28,4604
6E-7623,5,4,2,2,1,Early_Morning,Afternoon,8.75,28,4743
AI-9745,6,4,2,2,1,Morning,Evening,5.83,28,4846
6E-6172,5,4,2,2,1,Night,Early_Morning,6.5,28,4912
6E-6172,5,4,2,2,1,Night,Early_Morning,8.42,28,4912
6E-6172,5,4,2,2,1,Night,Morning,10.75,28,4912
6E-6488,5,4,2,2,1,Morning,Night,11.33,28,5337
SG-242,1,4,2,1,1,Morning,Afternoon,2.75,28,5017
SG-489,1,4,2,1,1,Night,Late_Night,2.83,28,5017
AI-763,6,4,2,2,1,Early_Morning,Afternoon,5.83,28,5102
AI-763,6,4,2,2,1,Early_Morning,Evening,11.0,28,5102
AI-770,6,4,2,2,1,Night,Morning,12.58,28,5102
AI-763,6,4,2,2,1,Early_Morning,Evening,13.0,28,5102
AI-770,6,4,2,2,1,Night,Morning,13.67,28,5102
AI-763,6,4,2,2,1,Early_Morning,Night,14.25,28,5102
AI-763,6,4,2,2,1,Early_Morning,Night,14.58,28,5102
AI-770,6,4,2,2,1,Night,Morning,14.75,28,5102
AI-763,6,4,2,2,1,Early_Morning,Night,15.17,28,5102
AI-770,6,4,2,2,1,Night,Afternoon,16.33,28,5102
AI-770,6,4,2,2,1,Night,Evening,21.5,28,5102
AI-770,6,4,2,2,1,Night,Evening,23.5,28,5102
6E-6488,5,4,2,2,1,Morning,Evening,4.67,28,5337
SG-8264,1,4,2,2,1,Night,Morning,10.75,28,5339
SG-8264,1,4,2,2,1,Night,Morning,11.67,28,5339
SG-8130,1,4,2,2,1,Early_Morning,Night,15.0,28,5339
SG-8130,1,4,2,2,1,Early_Morning,Night,16.0,28,5339
SG-8264,1,4,2,2,1,Night,Night,23.17,28,5339
SG-8264,1,4,2,2,1,Night,Night,24.17,28,5339
SG-8130,1,4,2,2,1,Early_Morning,Morning,26.58,28,5339
SG-8130,1,4,2,2,1,Early_Morning,Morning,27.5,28,5339
G8-792,4,4,2,2,1,Evening,Night,7.17,28,5507
G8-789,4,4,2,2,1,Morning,Night,10.67,28,5507
G8-789,4,4,2,2,1,Morning,Night,11.83,28,5507
G8-789,4,4,2,2,1,Morning,Night,13.92,28,5507
G8-792,4,4,2,2,1,Evening,Early_Morning,14.58,28,5507
AI-402,6,4,2,2,1,Morning,Evening,7.58,28,5523
AI-402,6,4,2,2,1,Morning,Evening,9.58,28,5523
AI-402,6,4,2,2,1,Morning,Night,10.83,28,5523
AI-402,6,4,2,2,1,Morning,Night,11.17,28,5523
AI-402,6,4,2,2,1,Morning,Night,11.75,28,5523
6E-496,5,4,2,2,1,Early_Morning,Afternoon,5.42,28,5605
6E-893,5,4,2,2,1,Morning,Evening,7.5,28,5605
6E-496,5,4,2,2,1,Early_Morning,Evening,9.75,28,5605
6E-893,5,4,2,2,1,Morning,Evening,10.17,28,5605
6E-893,5,4,2,2,1,Morning,Night,11.67,28,5605
AI-747,6,4,2,2,1,Night,Morning,9.33,28,5616
SG-3839,1,4,2,2,1,Evening,Afternoon,19.25,28,5715
UK-720,3,4,2,2,1,Early_Morning,Afternoon,5.42,28,6067
UK-706,3,4,2,2,1,Morning,Evening,6.25,28,6067
UK-778,3,4,2,2,1,Afternoon,Night,6.67,28,6067
UK-720,3,4,2,2,1,Early_Morning,Afternoon,6.83,28,6067
UK-706,3,4,2,2,1,Morning,Evening,7.42,28,6067
UK-778,3,4,2,2,1,Afternoon,Night,7.5,28,6067
UK-720,3,4,2,2,1,Early_Morning,Afternoon,7.83,28,6067
UK-778,3,4,2,2,1,Afternoon,Night,8.5,28,6067
UK-706,3,4,2,2,1,Morning,Evening,8.83,28,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,9.33,28,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,10.5,28,6067
UK-708,3,4,2,2,1,Night,Early_Morning,11.5,28,6067
UK-706,3,4,2,2,1,Morning,Night,11.75,28,6067
UK-720,3,4,2,2,1,Early_Morning,Evening,11.92,28,6067
UK-706,3,4,2,2,1,Morning,Night,12.58,28,6067
UK-738,3,4,2,2,1,Evening,Early_Morning,13.17,28,6067
UK-706,3,4,2,2,1,Morning,Night,13.58,28,6067
UK-708,3,4,2,2,1,Night,Morning,14.75,28,6067
UK-720,3,4,2,2,1,Early_Morning,Night,14.83,28,6067
UK-708,3,4,2,2,1,Night,Morning,15.17,28,6067
UK-720,3,4,2,2,1,Early_Morning,Night,15.67,28,6067
UK-708,3,4,2,2,1,Night,Afternoon,16.17,28,6067
UK-738,3,4,2,2,1,Evening,Morning,16.42,28,6067
UK-778,3,4,2,2,1,Afternoon,Early_Morning,16.58,28,6067
UK-720,3,4,2,2,1,Early_Morning,Night,16.67,28,6067
UK-738,3,4,2,2,1,Evening,Morning,16.83,28,6067
UK-708,3,4,2,2,1,Night,Afternoon,17.58,28,6067
UK-738,3,4,2,2,1,Evening,Afternoon,17.83,28,6067
UK-708,3,4,2,2,1,Night,Afternoon,18.58,28,6067
UK-738,3,4,2,2,1,Evening,Afternoon,19.25,28,6067
UK-708,3,4,2,2,1,Night,Evening,20.08,28,6067
UK-738,3,4,2,2,1,Evening,Afternoon,20.25,28,6067
UK-708,3,4,2,2,1,Night,Evening,21.25,28,6067
UK-738,3,4,2,2,1,Evening,Evening,21.75,28,6067
UK-708,3,4,2,2,1,Night,Evening,22.67,28,6067
UK-738,3,4,2,2,1,Evening,Evening,22.92,28,6067
UK-738,3,4,2,2,1,Evening,Evening,24.33,28,6067
G8-7560,4,4,2,2,1,Afternoon,Night,6.17,28,5790
G8-7560,4,4,2,2,1,Afternoon,Night,7.33,28,5790
G8-7560,4,4,2,2,1,Afternoon,Night,9.42,28,5790
G8-227,4,4,2,2,1,Early_Morning,Afternoon,6.83,28,5888
G8-102,4,4,2,2,1,Afternoon,Night,6.83,28,5888
G8-102,4,4,2,2,1,Afternoon,Night,7.58,28,5888
G8-102,4,4,2,2,1,Afternoon,Night,8.92,28,5888
G8-227,4,4,2,2,1,Early_Morning,Afternoon,9.58,28,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,10.58,28,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,11.25,28,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,11.58,28,5888
G8-227,4,4,2,2,1,Early_Morning,Evening,13.08,28,5888
G8-102,4,4,2,2,1,Afternoon,Early_Morning,13.92,28,5888
G8-227,4,4,2,2,1,Early_Morning,Night,15.17,28,5888
G8-227,4,4,2,2,1,Early_Morning,Night,15.92,28,5888
AI-770,6,4,2,2,1,Night,Afternoon,19.33,28,5917
AI-768,6,4,2,2,1,Afternoon,Night,5.75,28,6048
AI-768,6,4,2,2,1,Afternoon,Night,6.67,28,6048
AI-768,6,4,2,2,1,Afternoon,Morning,17.58,28,6048
AI-763,6,4,2,2,1,Early_Morning,Afternoon,8.83,28,6179
SG-387,1,4,2,2,1,Night,Morning,10.67,28,6276
SG-679,1,4,2,2,1,Afternoon,Early_Morning,15.42,28,6276
SG-679,1,4,2,2,1,Afternoon,Afternoon,23.5,28,6276
SG-387,1,4,2,2,1,Night,Night,26.17,28,6276
6E-6917,5,4,2,2,1,Afternoon,Night,6.58,28,6676
UK-778,3,4,2,2,1,Afternoon,Night,5.92,28,6711
UK-706,3,4,2,2,1,Morning,Night,9.83,28,6711
UK-706,3,4,2,2,1,Morning,Night,11.0,28,6711
UK-720,3,4,2,2,1,Early_Morning,Night,12.92,28,6711
UK-708,3,4,2,2,1,Night,Morning,13.33,28,6711
UK-720,3,4,2,2,1,Early_Morning,Night,14.08,28,6711
UK-738,3,4,2,2,1,Evening,Morning,15.0,28,6711
6E-7561,5,4,2,2,1,Early_Morning,Evening,9.17,28,6533
6E-6021,5,4,2,2,1,Afternoon,Evening,5.33,28,6630
6E-6021,5,4,2,2,1,Afternoon,Night,6.83,28,6630
6E-6021,5,4,2,2,1,Afternoon,Night,9.5,28,6630
6E-725,5,4,2,2,1,Evening,Early_Morning,9.92,28,6630
AI-765,6,4,2,2,1,Afternoon,Evening,26.42,28,6631
AI-770,6,4,2,2,1,Night,Night,26.92,28,6786
AI-763,6,4,2,2,1,Early_Morning,Night,40.42,28,6786
SG-337,1,4,2,2,1,Morning,Night,14.58,28,6906
SG-337,1,4,2,2,1,Morning,Morning,25.33,28,6906
G8-704,4,4,2,2,1,Evening,Night,6.5,28,6997
AI-402,6,4,2,2,1,Morning,Night,37.0,28,7207
AI-768,6,4,2,2,1,Afternoon,Night,31.92,28,7732
G8-537,4,4,2,2,1,Evening,Night,5.0,28,7958
G8-537,4,4,2,2,1,Evening,Late_Night,9.58,28,7958
G8-537,4,4,2,2,1,Evening,Morning,16.25,28,7958
6.00E-135,5,4,2,2,1,Morning,Evening,5.08,28,7959
6E-375,5,4,2,2,1,Early_Morning,Evening,9.5,28,7959
6.00E-135,5,4,2,2,1,Morning,Night,9.75,28,7959
UK-706,3,4,2,2,1,Morning,Evening,8.08,28,8579
AI-743,6,4,2,3,1,Morning,Evening,10.08,28,8440
AI-743,6,4,2,3,1,Morning,Night,11.33,28,8440
AI-770,6,4,2,2,1,Night,Evening,19.92,28,8478
AI-763,6,4,2,2,1,Early_Morning,Evening,33.42,28,8478
AI-763,6,4,2,2,1,Early_Morning,Evening,33.42,28,8751
AI-402,6,4,2,2,1,Morning,Evening,30.0,28,8899
AI-763,6,4,2,2,1,Early_Morning,Evening,33.42,28,8938
AI-402,6,4,2,2,1,Morning,Evening,30.0,28,9172
AI-402,6,4,2,2,1,Morning,Evening,30.0,28,9359
UK-706,3,4,2,2,1,Morning,Night,11.33,28,9719
AI-768,6,4,2,2,1,Afternoon,Evening,24.92,28,9424
UK-706,3,4,2,2,1,Morning,Night,10.0,28,9807
UK-706,3,4,2,2,1,Morning,Night,10.5,28,9807
UK-706,3,4,2,2,1,Morning,Morning,25.25,28,12125
UK-706,3,4,2,2,1,Morning,Night,11.33,28,12417
SG-4027,1,4,2,2,1,Morning,Evening,8.67,28,12464
I5-830,2,4,2,2,1,Night,Early_Morning,6.92,29,3379
I5-588,2,4,2,2,1,Afternoon,Night,7.08,29,3379
I5-991,2,4,2,2,1,Evening,Late_Night,8.33,29,3379
I5-2991,2,4,2,2,1,Night,Early_Morning,9.67,29,3379
I5-547,2,4,2,2,1,Evening,Early_Morning,10.58,29,3379
I5-2473,2,4,2,2,1,Morning,Night,10.75,29,3379
I5-588,2,4,2,2,1,Afternoon,Late_Night,11.08,29,3379
I5-1563,2,4,2,3,1,Evening,Early_Morning,11.5,29,3379
I5-552,2,4,2,2,1,Early_Morning,Night,14.58,29,3379
I5-2473,2,4,2,2,1,Morning,Late_Night,14.75,29,3379
I5-991,2,4,2,2,1,Evening,Early_Morning,15.0,29,3379
AI-732,6,4,2,2,1,Afternoon,Evening,4.83,29,3381
I5-582,2,4,2,3,1,Morning,Night,13.17,29,3987
UK-772,3,4,2,1,1,Morning,Afternoon,2.58,29,4499
UK-776,3,4,2,1,1,Evening,Night,2.75,29,4499
UK-774,3,4,2,1,1,Night,Night,2.92,29,4499
AI-526,6,4,2,2,1,Evening,Night,4.92,29,4169
AI-526,6,4,2,2,1,Evening,Morning,14.67,29,4169
AI-773,6,4,2,1,1,Evening,Night,2.83,29,4253
G8-512,4,4,2,1,1,Early_Morning,Early_Morning,2.83,29,4499
6.00E-139,5,4,2,1,1,Early_Morning,Morning,2.83,29,4499
G8-7562,4,4,2,1,1,Afternoon,Afternoon,2.83,29,4499
G8-519,4,4,2,1,1,Evening,Night,2.83,29,4499
6E-6087,5,4,2,1,1,Evening,Night,2.83,29,4499
6E-318,5,4,2,1,1,Late_Night,Early_Morning,2.92,29,4499
6E-6227,5,4,2,1,1,Morning,Afternoon,2.92,29,4499
6E-5327,5,4,2,1,1,Evening,Night,3.08,29,4499
6E-6513,5,4,2,1,1,Morning,Afternoon,3.17,29,4499
6E-7623,5,4,2,2,1,Early_Morning,Afternoon,8.75,29,4743
AI-676,6,4,2,1,1,Morning,Afternoon,2.75,29,4759
AI-9745,6,4,2,2,1,Morning,Evening,5.83,29,4846
6E-6172,5,4,2,2,1,Night,Early_Morning,8.42,29,4912
6E-6172,5,4,2,2,1,Night,Morning,10.75,29,4912
6E-6488,5,4,2,2,1,Morning,Night,11.33,29,5337
SG-242,1,4,2,1,1,Morning,Afternoon,2.75,29,5017
SG-489,1,4,2,1,1,Night,Late_Night,2.83,29,5017
AI-770,6,4,2,2,1,Night,Morning,12.58,29,5102
AI-770,6,4,2,2,1,Night,Morning,13.67,29,5102
AI-770,6,4,2,2,1,Night,Morning,14.75,29,5102
AI-770,6,4,2,2,1,Night,Afternoon,16.33,29,5102
AI-770,6,4,2,2,1,Night,Evening,21.5,29,5102
AI-770,6,4,2,2,1,Night,Evening,23.5,29,5102
6E-6965,5,4,2,1,1,Afternoon,Evening,3.0,29,5334
6E-6488,5,4,2,2,1,Morning,Evening,4.67,29,5337
SG-8264,1,4,2,2,1,Night,Morning,10.75,29,5339
SG-8264,1,4,2,2,1,Night,Morning,11.67,29,5339
SG-8264,1,4,2,2,1,Night,Night,23.17,29,5339
SG-8264,1,4,2,2,1,Night,Night,24.17,29,5339
